Windsor Station,275620,150.811408,-33.61392767,10101242,02 9851 7276,"George St, Windsor",2001|2002|2003|2004|2005|2006|2008|2009|2010|2011|2013,3001|3003|3006|3009|3011,1001|1002|1005
Wingello Station,257910,150.1583854,-34.69218018,10101312,02 4868 1115,"Sydney St, Wingello",2004|2008,3004|3010|3011,1001
Wirragulla Station,242030,151.743457,-32.4617735,10101185,02 4932 8409,"Dungog Rd, Wirragulla",2003|2004|2008,3010|3011|3020,1001
Wolli Creek Station,220510,151.1541132,-33.92854683,10101328,02 9563 7986,"Brodie Sparks Dr, Wolli Creek",2004|2005|2006|2007|2008|2011|2013,3001|3003|3005|3006|3008|3009|3011,1001|1002
Wollongong Station,250020,150.8882431,-34.42701617,10101372,02 4223 5517,"Lowden Square, Wollongong",2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011,3001|3003|3005|3008|3009|3011,1001|1010|1002|1005
Wollstonecraft Station,206510,151.191895,-33.83179487,10101114,02 9379 4183,"Shirley Rd, Wollstonecraft",2003|2004|2005|2006|2015|2007|2008,3003|3006|3010|3011,1001|1002
Wombarra Station,251520,150.953145,-34.27593294,10101361,02 4223 5573,"Morrison Ave, Wombarra",2004|2006|2007,3008|3010|3011|3017,1001
Wondabyne Station,225010,151.2570108,-33.49213536,10101134,02 4349 9230,,2004,3004|3008|3010|3011|3013,1001
Woodford Station,277810,150.4819174,-33.73544928,10101262,02 4780 3910,"Railway Pde, Woodford",2002|2003|2004|2005|2006|2007|2008|2009|2010,3008|3010|3011|3017,1001|1002
Woolooware Station,223010,151.1439953,-34.04771809,10101350,02 9522 1265,"Swan St, Woolooware",2003|2004|2005|2006|2015|2007|2008|2010|2011|2013,3001|3003|3005|3006|3008|3009|3011,1001|1002
Woonona Station,251710,150.9149538,-34.35023047,10101366,02 4223 5578,"Park Rd, Woonona",2002|2003|2004|2005|2007|2008|2009|2011,3001|3003|3004|3008|3009|3011,1001|1002|1005
Woy Woy Station,225610,151.3236239,-33.48511249,10101135,02 4349 9230,"Railway St, Woy Woy",2001|2002|2003|2004|2005|2006|2014|2007|2008|2009|2010|2011,3001|3003|3005|3008|3009|3011,1001|1002|1003|1005
Wyee Station,225940,151.4871198,-33.18044789,10101147,02 4357 1202,"Gorokan Rd, Wyee",2003|2004|2006|2007|2008,3003|3008|3010|3011|3016,1001|1002
Wynyard Station,200080,151.2057893,-33.86589799,10101102,02 9224 2959,"George St, Sydney",2004|2005|2006|2015|2007|2008|2010|2011,3001|3002|3003|3005|3006|3008|3009|3011,1001|1002|1005
Wyong Station,225920,151.4252562,-33.28547923,10101145,02 4353 1915,"Pacific Hwy, Wyong",2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011,3001|3003|3005|3008|3009|3011,1001|1002|1005
Yagoona Station,219910,151.0241519,-33.90655337,10101402,02 9379 7724,"Liverpool Rd, Yagoona",2003|2004|2005|2006|2015|2007|2008|2009,3003|3008|3009|3010|3011,1001|1002|1005
Yennora Station,216120,150.9710073,-33.8647184,10101284,02 9848 9414,"Railway St, Yennora",2003|2004|2006|2008|2009,3003|3006|3008|3009|3010|3011,1001
Yerrinbool Station,257540,150.5434957,-34.37174006,10101304,02 4871 1935,"Hume Hwy, Yerrinbool",2003|2004|2005|2006|2007|2009,3004|3010|3011|3015,1001
Zig Zag Station,278630,150.202088,-33.4718103,10101273,02 6353 9565,"Inch St, Lithgow",2004,3004|3008|3010|3011|3013,1001
Abbotsford Wharf,20461,151.1281726,-33.84367442,10102011,,,2001|2004|2008,3001|3003|3011,1002|1003
Balmain Wharf,20413,151.1863604,-33.85471605,10102008,,,2002|2004|2015|2009,3001|3003|3011,1003
Balmain East Wharf,20414,151.1959756,-33.85696725,10102010,,,2002|2004,3001|3003|3009|3011,1002|1003
Birchgrove Wharf,20412,151.1863405,-33.84645581,10102007,,,2004,3003|3008|3010|3011,1003
Cabarita Wharf,21371,151.1164853,-33.84096251,10102031,,,2001|2003|2004,3001|3003|3011,1002|1003
Chiswick Wharf,20462,151.1417808,-33.84554855,10102012,,,2002|2004|2008,3001|3003|3008|3011,1002|1003
Cockatoo Island Wharf,20009,151.1732389,-33.84559502,10102002,,,2002,3001,1003
Cremorne Point Wharf,20901,151.2308584,-33.84787838,10102025,,,2004|2015|2009,3001|3003|3009|3011,1002|1003
Darling Harbour Wharf,2000180,151.2008261,-33.86687618,10102052,,,2004|2014|2007,3001|3003|3011,1002|1003|1005
Darling Point Wharf,20271,151.2394906,-33.8664518,10102034,,,2004,3003|3008|3010|3011,1003
Double Bay Wharf,20281,151.2425813,-33.87334922,10102003,,,2002|2004,3003|3010|3011,1003
Drummoyne Wharf,20471,151.1570955,-33.84548995,10102013,,,2004,3001|3003|3009|3011,1003
Garden Island Wharf,20007,151.2299226,-33.85813587,10102001,,,,3001,1003
Greenwich Point Wharf,20651,151.1808023,-33.84209993,10102019,,,2004,3003|3008|3010|3011,1002|1003
Huntleys Point Wharf,211158,151.1422376,-33.84192145,10102036,,,2002|2004,3003|3008|3009|3010|3011,1003
Kirribilli Wharf,20614,151.2202795,-33.84936725,10102018,,,2004,3003|3008|3010|3011,1003
Kissing Point Wharf,21122,151.1019831,-33.8316867,10102037,,,2001|2003|2004|2008|2009,3001|3003|3011,1003
Kurraba Point Wharf,20892,151.2218291,-33.84342906,10102024,,,2004,3003|3010|3011,1003
Manly Wharf,20951,151.2838762,-33.80048291,10102027,,,2001|2002|2004|2005|2006|2015|2007|2011,3001|3003|3008|3011,1002|1003|1005
McMahons Point Wharf,20601,151.2062986,-33.84865057,10102015,,,2004,3003|3010|3011,1002|1003
Meadowbank Wharf,21141,151.0898782,-33.82114791,10102028,,,2001|2003|2004|2005|2008,3001|3003|3011,1001|1003
Milsons Point Wharf,20611,151.2106384,-33.84939899,10102017,,,2002|2004,3001|3003|3008|3009|3011,1001|1002|1003|1005
Mosman Bay Wharf,20881,151.2323381,-33.83847631,10102020,,,2002|2004|2006|2009,3001|3003|3009|3011,1002|1003
Neutral Bay Wharf,20891,151.2193125,-33.84231965,10102023,,,2004|2009,3001|3003|3008|3011,1002|1003
North Sydney Wharf,20603,151.2187282,-33.84496235,10102016,,,2004,3003|3008|3010|3011,1003
Old Cremorne Wharf,20902,151.2305011,-33.84092232,10102026,,,2004,3003|3008|3010|3011,1003
Parramatta Wharf,21501,151.010585,-33.81391554,10102032,,,2001|2002|2004|2005|2009|2011,3001|3003|3011,1003|1005
Pyrmont Bay Wharf,200910,151.1987285,-33.86844161,10102033,,,2004,3001|3003|3009|3011,1003
Rose Bay Wharf,20291,151.2621217,-33.87094819,10102004,,,2003|2004|2005|2008,3001|3003|3011,1003
Rydalmere Wharf,21151,151.0437536,-33.81799002,10102029,,,2001|2002|2003|2004,3001|3003|3008|3011,1003
South Mosman Wharf,20882,151.2325961,-33.84326831,10102021,,,2004,3003|3008|3010|3011,1002|1003
Sydney Olympic Park Wharf,21271,151.079094,-33.82220671,10102030,,,2002|2004,3001|3003|3009|3011,1002|1003
Taronga Zoo Wharf,20883,151.2395142,-33.8463431,10102022,,,2002|2004|2005|2006|2014,3001|3003|3011,1002|1003
Watsons Bay Wharf,20301,151.28104,-33.84343945,10102005,,,2002|2004|2005|2015,3003|3008|3010|3011,1002|1003
Woolwich Wharf,21101,151.1760428,-33.83875627,10102035,,,2002|2004|2005|2006|2010,3001|3003|3011,1002|1003
Castle Hill Bus Interchange,2154190,151.0064202,-33.7321484,10148755,,,2008,,1002|1005
Lane Cove Bus Interchange,2066251,151.1712926,-33.81234789,10113474,,,2001|2002,3005,1002
Prairiewood - Stockland Mall Bus Interchange,2176261,150.8968524,-33.85861799,10121819,,,2001|2002|2005|2009,3005,1002
Railway Square Bus Interchange,200064,151.2034191,-33.88362346,10101110,,,2002|2005,3002|3005,1001|1002|1004|1005
Rouse Hill Bus Interchange,2155227,150.9241739,-33.69175333,10119603,,,2001|2002|2009,,1002|1005
Dee Why Bus Interchange,209913,151.2863953,-33.75265204,10115434,,,2002|2005|2008,,1002|1005
Capitol Square Light Rail ,2000255,151.2056556,-33.87975438,10101442,,,2004|2015,3001|3009|3011,1004
Paddy's Markets Light Rail,2000253,151.2027409,-33.87925321,10101441,,,2004,3001|3009|3011,1004
Exhibition Centre Light Rail,2000264,151.1997027,-33.87719386,10101440,,,2004,3001|3004|3008|3009|3011,1004
Convention Centre Light Rail,2000262,151.198123,-33.87262846,10101439,,,2004,3001|3004|3009|3011,1004
Pyrmont Bay Light Rail,200943,151.19755,-33.86920237,10101438,,,2004|2015,3001|3004|3005|3008|3009|3011,1004
The Star Light Rail,200941,151.1952012,-33.8673489,10101437,,,2004|2008,3001|3004|3005|3008|3009|3011,1004
John Street Square Light Rail,200939,151.1918901,-33.86722922,10101436,,,2004,3001|3004|3005|3008|3009|3011,1004
Fish Market Light Rail,200937,151.192293,-33.87091734,10101435,,,2004,3001|3004|3005|3008|3009|3011,1004
Wentworth Park Light Rail,200935,151.1939664,-33.87436029,10101434,,,2004,3001|3004|3008|3009|3011,1004
Glebe Light Rail Light Rail,203781,151.1873612,-33.87715587,10101433,,,2004|2015,3001|3004|3008|3009|3011,1004
Jubilee Park Light Rail,203779,151.1787626,-33.87537487,10101432,,,2004|2015,3001|3004|3008|3009|3011,1004
Rozelle Bay Light Rail,203839,151.1727016,-33.87181104,10101431,,,2004|2015,3001|3004|3008|3009|3011,1004
Lilyfield Light Rail,2040115,151.1651053,-33.87408114,10101430,,,2004|2015,3001|3004|3005|3008|3009|3011,1004
Leichhardt North Light Rail,2040113,151.1538683,-33.87498209,10101454,,,2002|2004|2005,3001|3003|3004|3005|3008|3009|3011,1004
Hawthorne Light Rail,2040111,151.1471308,-33.87972548,10101455,,,2002|2004|2005|2015,3001|3003|3004|3009|3011,1004
Marion Light Rail,2040109,151.1450903,-33.88384696,10101456,,,2002|2004|2005,3001|3003|3004|3005|3008|3009|3011,1004
Taverner's Hill Light Rail,2040107,151.1452209,-33.88930105,10101457,,,2002|2004|2005,3001|3003|3004|3005|3008|3009|3011,1004
Lewisham West Light Rail,204993,151.1432381,-33.89398857,10101458,,,2002|2004,3001|3003|3004|3009|3011,1004
Waratah Mills Light Rail,220368,151.1401223,-33.89877075,10101459,,,2002|2004,3001|3003|3004|3009|3011,1004
Arlington Light Rail,220366,151.1380613,-33.90184127,10101460,,,2002|2004|2005|2015,3001|3003|3004|3008|3009|3011,1004
Dulwich Grove Light Rail,220365,151.1390126,-33.9050373,10101461,,,2002|2004|2015,3001|3003|3004|3005|3008|3009|3011,1004
Dulwich Hill Light Rail,220363,151.1400854,-33.91030497,10101462,,,2002|2004|2015,3001|3003|3004|3005|3008|3009|3011,1001|1004
Albury Station,26401,146.924691,-36.084068,10155026,02 6024 8034,"Railway Pl, East Albury",2003|2004|2006|2008|2009|2011|2013,3001|3006|3008|3011|3012,1001|1010|1005
Armidale Station,23501,151.651753,-30.515373,10155025,02 6774 8630,"Brown St, Armidale",2002|2003|2006|2008|2009|2011|2013,3001|3006|3008|3011,1001|1010|1005
Bellata Station,23971,149.7905,-29.9183,10155045,,"Newell Hwy, Bellata",,3001|3006|3012,1001
Blayney Station,27991,149.254516,-33.52704,10155031,02 6368 4375,"Railway Ln, Blayney",2003|2004|2008|2009|2011|2013,3001|3006|3011,1001
Boggabri Station,23821,150.039827,-30.703834,10155054,,"Oakham St, Boggabri",2004,3001|3006|3008|3011|3012,1001
Broken Hill Station,28801,141.466665,-31.959275,10155000,08 8082 5220,"Crystal St, Broken Hill",2003|2004|2008|2009|2011,3001|3006|3008|3009|3011,1001|1005
Bungendore Station,26211,149.446409,-35.255778,10155034,,"Majara St, Bungendore",2003|2008,3001|3006|3011|3012,1001
Canberra Station,26041,149.149396,-35.319272,10155022,02 6208 9700,"Burke Cr, Kingston ACT",2003|2006|2008|2009|2011|2013,3001|3006|3011,1001|1010|1005
Casino Station,24701,153.038275,-28.860663,10155062,02 6663 4910,"Canterbury St, Casino",2003|2004|2006|2008|2009|2011|2013,3001|3006|3008|3011,1001|1010|1005
Coffs Harbour Station,24501,153.138175,-30.3052,10155060,02 6648 3700,"Angus McLeod Pl, Coffs Harbour",2002|2003|2006|2008|2009|2011|2013,3001|3006|3008|3011,1001|1005
Condobolin Station,28772,147.153285,-33.08391,10155039,,"Denison St, Condobolin",,3006,1001
Coolamon Station,27011,147.201858,-34.816045,10155041,,"Wade St, Coolamon",,3006,1001
Cootamundra Station,25901,148.030649,-34.641038,10155050,02 6940 2920,"Hovell St, Cootamundra",2003|2004|2006|2008|2009|2011|2013,3001|3006|3011,1001|1010|1005
Culcairn Station,26601,147.038128,-35.666107,10155032,,"Balfour St, Culcairn",2004|2008,3001|3006|3011|3012,1001
Darnick Station,28781,143.624896,-32.851214,10155004,,"Ivanhoe Menindee Rd, Ivanhoe",,3008|3010|3012,1001
Dubbo Station,28301,148.608182,-32.245012,10155006,02 6841 3700,"Talbragar St, Dubbo",2003|2004|2006|2008|2009|2013,3001|3006|3011,1001|1010|1005
Euabalong West Station,28771,146.3909,-33.0548,10155018,,"Uabba St, Euabalong West",,3006|3008|3010|3012,1001
Eungai Station,24411,152.9001,-30.8497,10155049,,"South Bank Rd, Eungai",,3001|3006|3011|3012,1001
Geurie Station,28311,148.830581,-32.398277,10155013,,"Buckenbar St, Geurie",2004,3006|3010|3011|3012,1001|1010
Gloucester Station,24221,151.966735,-32.004766,10155028,,"Bucketts Way, Gloucester",2003|2004|2006|2008|2011|2013,3006|3010|3011,1001
Grafton Station,24601,152.941692,-29.703905,10155063,02 6641 5170,"Crisp Ave, South Grafton",2003|2006|2008|2009|2011|2013,3001|3006|3008|3011,1001|1010|1002|1005
Griffith Station,26801,146.047734,-34.28682,10155011,02 6961 8550,"Railway St, Griffith",2008|2009|2011,3001|3006|3008,1001
Gunnedah Station,23801,150.247996,-30.979376,10155055,02 6740 2060,"Railway Ave, Gunnedah",2003|2004|2008|2009|2013,3001|3006|3011,1001|1005
Gunning Station,25811,149.261031,-34.779691,10155030,,"Grovenor St, Gunning",2003|2008,3001|3004|3006|3011|3012,1001
Harden Station,25871,148.371322,-34.553349,10155003,,"Station St, Harden",2004|2008,3006|3011,1001
Henty Station,26581,147.035371,-35.517886,10155029,,"Olympic Hwy, Henty",2004|2008,3006|3008|3010|3011|3012,1001
Ivanhoe Station,28782,144.311759,-32.914304,10155007,,"Mitchell St, Ivanhoe",2008,3001|3006,1001
Junee Station,26631,147.583766,-34.87026,10155047,02 6924 4512,"Railway Sq, Junee",2003|2004|2006|2008|2009|2011,3001|3006|3008|3011,1001|1005
Kempsey Station,24401,152.833041,-31.076852,10155046,02 6561 4940,"Kemp St, Kempsey",2003|2006|2008|2009|2011|2013,3001|3006|3011,1001|1002|1005
Kendall Station,24391,152.706288,-31.635404,10155040,,"Railway St, Kendall",2003|2004|2006|2008|2009,3001|3006|3011|3012,1001
Kootingal Station,23521,151.056154,-31.058731,10155012,,"Gate St, Kootingal",,3001|3006|3011|3012,1001
Kyogle Station,24741,153.001284,-28.620185,10155066,,"Ettrick St, Kyogle",,3001|3006|3011|3012,1001
Leeton Station,27051,146.397659,-34.554328,10155020,,"Railway Ave, Leeton",,3006,1001
Macksville Station,24471,152.913135,-30.709283,10155053,02 6598 8010,"Station St, Macksville",2003|2004|2006|2008|2009,3001|3006|3011,1001|1005
Menindee Station,28791,142.424697,-32.389345,10155001,,"Maiden St, Menindee",,3006|3008|3010,1001
Moree Station,24001,149.848164,-29.473849,10155051,,"Gosport St, Moree",2003|2008|2009|2013,3001|3004|3006|3009|3011,1001|1010|1005
Murrurundi Station,23381,150.839451,-31.768429,10155005,,"Victoria St, Murrurundi",2003|2004|2008|2009,3001|3006|3008|3011,1001
Nambucca Heads Station,24481,152.977472,-30.629129,10155058,02 6598 7310,"Railway Pde, Nambucca Heads",2003|2004|2006|2008|2009|2011|2013,3001|3006|3011,1001|1005
Narrabri Station,23901,149.79202,-30.325322,10155044,02 6799 5210,"Bowen St, Narrabri",2003|2004|2006|2008|2009|2011|2013,3001|3006|3008|3011,1001|1010|1005
Narrandera Station,27001,146.556999,-34.740516,10155024,,"Whitton St, Narrandera",2008,3006|3008|3010,1001|1010
Orange Station,28001,149.103703,-33.286992,10155023,02 6363 8830,"Peisley St, Orange",2003|2004|2006|2008|2009|2011|2013,3001|3006|3011,1001|1005
Parkes Station,28701,148.173185,-33.142132,10155056,02 6863 8850,"Welcome St, Parkes",2003|2008|2009,3006|3008|3010,1001|1005
Queanbeyan Station,26201,149.227651,-35.34289,10155027,,"Henderson Rd, Queanbeyan",2003|2004|2008|2009,3001|3006|3008|3011,1001|1010
Quirindi Station,23431,150.681098,-31.505399,10155059,,"Station St, Quirindi",2003|2004|2006|2008|2009|2011|2013,3001|3006|3011,1001|1005
Rydal Station,2790128,150.031812,-33.483565,10155052,,"Bathurst St, Rydal",,3001|3006|3009|3011,1001
Sawtell Station,24521,153.097419,-30.359429,10155065,,"Huberts Rd, Sawtell",2003|2009,3001|3006|3011|3012,1001
Stuart Town Station,28201,149.07832,-32.801192,10155019,,"Bell St, Stuart Town",2004,3001|3006|3011|3012,1001
Tamworth Station,234012,150.930848,-31.087262,10155009,02 6701 9050,"Marius St, Tamworth",2003|2006|2008|2009|2013,3001|3006|3011,1001|1010|1005
Tarago Station,258011,149.651365,-35.069961,10155038,,"Goulburn St, Tarago",2008,3011|3012,1001
Tarana Station,27871,149.907594,-33.524107,10155048,,"Mutton Falls Rd, Tarana",2004,3001|3006|3009|3011,1001
Taree Station,24301,152.456963,-31.906437,10155037,02 6592 4770,"Olympia St, Taree",2003|2006|2008|2009|2011|2013,3001|3006|3008|3011,1001|1010|1002|1005
The Rock Station,26551,147.118301,-35.271764,10155035,,"Olympic Hwy, The Rock",2004|2008,3006|3011|3012,1001
Uralla Station,235813,151.505202,-30.644076,10155021,,"Duke St, Uralla",2003|2004|2009,3001|3006|3011|3012,1001
Urunga Station,24551,153.018678,-30.499656,10155064,,"Orana St, Urunga",2003|2004|2008|2011,3001|3006|3011|3012,1001
Wagga Wagga Station,26501,147.36845,-35.120418,10155042,02 6932 3150,"Station Pl, Wagga Wagga",2003|2004|2006|2008|2009|2011|2013,3001|3006|3011,1001|1010|1005
Walcha Road Station,23541,151.40217,-30.940998,10155016,,"Wollun Rd, Walcha Road",2004,3006|3011|3012,1001|1010
Wauchope Station,24461,152.736526,-31.455909,10155043,02 6589 6540,"Randall St, Wauchope",2003|2004|2006|2008|2009|2011|2013,3001|3006|3008|3011,1001|1010|1002|1005
Wellington Station,28202,148.946832,-32.554036,10155017,02 6840 7850,Swift St Wellington,2003|2008|2009|2013,3001|3006|3008|3011,1001|1010
Werris Creek Station,23411,150.646464,-31.350139,10155057,,"Single St, Werris Creek",2003|2004|2006|2008|2009,3001|3006|3011,1001|1005
Willow Tree Station,23391,150.726123,-31.650065,10155002,,"Main North Rd, Willow Tree",2004|2008,3001|3006|3008|3011|3012,1001
Wingham Station,24291,152.367636,-31.86809,10155033,,"Price St, Wingham",2003|2004|2008|2009|2011,3006|3011,1001
Yass Junction,25821,148.915387,-34.808995,10155014,02 6118 6000,"Faulder Ave, Yass",2003|2004|2008|2009|2013,3001|3004|3006|3008|3009|3011|3012,1001|1010|1005
